Tweet,Label
"telefonu 2 gündür kullanıyorum. telefon çok hoşuma gitti. açıkçası ben bir sıkıntı olur diye hazırlıklıydım performans konusunda. ama yüzümü kara çıkardı. performans açısından en ufak bir kuşkunuz olmasın. telefonun ekran kalitesi de çok iyi. bu fiyatı, hatta bu fiyattan fazlası da olsa hak eden bir telefon. gönül rahatlığıyla alabilirsiniz arkadaşlar. boşuna paranızı diğer telefonlara vermeyin. bu fiyata bu telefon çok çok iyi.",Pozitif
Futbola Galatasaray takımında başladı .,Nötr
yanlis urun geldi ve bilgilendirme cok zayifti hic memnun kalmadim,Negatif
Köşk ilçesi ile çevresinde Akdeniz iklimi görülür .,Nötr
"ürün görseli rengine kanmayın, bana gelen ürün sarı-yeşil!.. ",Negatif
köpeğe tecavüz etmiş sapık,Negatif
sd card ı dahili olarak kullanamıyor. ustune bir de kart taki verileri sifreliyor ve aktaramıyorsunuz. tam bir işkence. lenovo markalı olarak aldıgım ilk ve sonsuza kadar son telefon bu olacak. ,Negatif
"berbat bir kitap,tamamen haz üzerine yazılmış,bayağı üslupla kaleme alınmış,okuyucusuna hiçbir katkısı olmayan popüler kültür kitabı, çok kötü kitaplar okudum ama ilk sıraya bu kitapları koyuyorum,ilkini bitirdim hiçbir şey anlatmayınca acaba 2.sinde mi bir şeyler anlatır diyerekten başladım ve onda da aradığımı bulamayınca yarıda bıraktım. zaman israfı ",Negatif
Turkcell bile çekmiyor arkadaş deli etti yada yoğunluk mu var neci,Negatif
resimdeki görselle hiç bir alakası yok. tavsiye etmem ,Negatif
Alıcılar ve satıcılar arasında bir pazar yeri görevi gören opsiyon borsasında sözleşmeler müzakere edilir .,Nötr
Bu adın köyde çok zeytin ağacı bulunmasından dolayı köy verildiği öne sürülmektedir .,Nötr
demledi̇ği̇mi̇z çayda plasti̇k kokusu ve tadi oluyor. üst demli̇k kisminin i̇çi̇nde çay koyduğumuz yer ve kapaği plasti̇k gali̇ba bu yüzden oluyor.,Negatif
"göründüğü kadar uzun değil, üstelik çok bol bir beden küçüğü alınmalı",Negatif
BU OÇ NE ANLATYO LA,Negatif
"piyasada taşınabilir şarj cihazı patlaması vare. ve %90 ı çin malı ucuz ürünler. fiyatı pahalı ve kaba biraz; ama kullanışlı, hayati zamanlarda çok işe yarıyor, 4-5 kez şarj edebiliyorum ve oldukça hızlı şarj ediyor.",Pozitif
ürün fiyatına göre cok hesaplı ama yeterince iyi değil çok çalışınca elini karartıyor ve dar oluyor mümkünse bi beden daha büyügünü alın,Negatif
ürün gönderimi hızlı fakat çok iyi değil suluk çok kalitesiz olmasada olur cinsten  ağırlıklar fiyata göre iyi yere atmayın patlar yavaş bırakın,Negatif
Turkcell'e 1 tl'min hesabını yaptım.Küfür dolu mesaj attım.Mutluyum,Negatif
 İnsanın başına hiç beklemediği şeyler gelebilir gibi kısa ve klişe bir temayı filme biraz olsun anlam katmak için mi yaptılar ne... ,Negatif
görüntü ve ses kalitesi iyi,Negatif
 hayatımda isledigim en komik filmlerin basında gelio ciddi sekilde komedi bu filmden korkan insan cidden yoktur gülmemek icin kendmizi zor tuttuk ki basaramadık :D bütün salon koptu sdfsdafsadfdsaf ,Negatif
 Senaryo kötü işleyiş yavaş..Ne anlatmaya çalışıyor belli değ kaybı bir film.. ,Negatif
 özellikle çiftlere tavsiye etmiyorum.izlenmese de olur. ,Negatif
arkadaşlar aşırı meraklıysanız alın bir bakın ama sürekli kullanırım diye düşünmeyin hiç kaliteli bir ürün değil ve görüntü iyide değil ayrıca vr içerik çok az,Negatif
" bu filmi ne göge çıkarmalı nede yerin dibine sokmalı orta kalitede bir film diyebiliriz,filmin bazı yerlerinde kurgu yetersiz kalmış,yer yer gereksiz sahneler,uzatılmış bölümler,ani geçişler olduğunu görüyoruz.filmi izleyecek olanlar beklentilerinizi yüksek tutmayın derim puanım 7 ",Negatif
Şahenk elinde sembolik hisse bırakarak (%0.5) kalanını BBVA'ya satmış. Turkcell'i alacak diyorlardı.,Nötr
ürün asiri saglam. özellikle test ettim. ben koridora kurdum iki kolon arasina cok saglam oldu. kesinlikle tavsiye ediyorum. pisman olmayacaksiniz.,Pozitif
i̇p atlamayı sevenler için daha prof ürünler alması daha iyi olur fiyata göre iyi ama kalite düşük,Pozitif
Çomar piç ,Negatif
Evliliğinden dolayı kendisine York Düşesi unvanı verilmiştir .,Nötr
teşekkür iyi çalışmalar    ben memmnunum  tanıdıklara tavsiye ediyorum,Pozitif
 Hayao Miyazakinin en büyük başarısı hatta başyapıtı! sayılan konusu itibariyle ne çocukların seğredebileceği(gerçekten korkarlar) abartılı anlatımı bitmeyen saçmalıkları sınırları zolıyan hayl gücüylede yetişkinlere hitap edemiyen(en azından %98 bir kısma) işkence niteliğinde bir anime. ,Negatif
Yaşamının son yıllarında televizyon ve sinemaya ağırlık verdi .,Nötr
 bu kadar küfür varken ve bu kadar gülmeyi becerebilen başka bir millet varmıdır acaba merak edıyorum şahsen kendi fikrim. Hiç ama hiç begenmedim... ,Negatif
 grcktn muhtesm bi film ne kdr ısledıgımı htrlamıorum hr defasnda sıklmadn sonunu bılmıomus gby ıslıorum benı ck etkıledıı eer ızlemedysenz buyuk kayıp dıebılırım.. ,Pozitif
" ben filme 8,8 lik puanı görüp umutla gitmiştim ama beklentilerimi bulamadım filmde..filmde güzel bi konu işleniyor ama konun içine bi türlü giremiosunuz sadece yakınalrında dolaşabiliosunuz..duygu herzmanki gibi klasik türk figürleriyle sahnlenmiş( ağlamak, ağlamak...) türk filmlerine çok büyük saygım var ve desteğimi hiç kesmicem ama seçici olmakta şart bence..ben sinemada izlenmeye değer bi film olarak görmüyorum..10/6 ",Negatif
" Hollywood ısrarla kült ve çok tutulmuş filmlerin 'remake'(!?) yapma girişimleri artık gerçekten zıvanadan çıkmaya başladı, bırakın fiyaskoyu artık ben buna emeğe saygısızlık diyorum. 1976’da kült olan bir film bir 'remake' uğruna bu kadar mı rezil edilir. Bu kadar mı hikayenin ve senaryonun özüyle oyanınır, Damien için seçilen çocuk aktör bu kadar mı filme uymaz, Robot suratlı Schrieber ve tam zıt neşeli şen şakrak Stiles bu kadar birbirne zıt bir ikili oluşturur. Ancak, herşeyi bıraktım bir filmin ekseni bu kadar mı saptırılır. Lütfen ilk filmi hatırlayın, filmin politik bir eksen hiç alakası yoktu, bu filme özellikle ikinci yarıda politika giriyor ve filmi tamamen eksen etrafına sokuyor ve işin en trajik yanı, son 30 dakika film birdenbire (filmin kadrosu genelde o şekilde şekillenmiş !) yahudilik, sionizm ve İsrail propogandasına dönüşüyor. 'Omen' (1976)i defalarca izleyen ve benim gibi 'kült' mertebesine sokanlara tavsiyem var benim yaptığım hatayı yapmayın, bu 'remake!?' protesto edin. 0. ",Negatif
Rusların Kırım ve Donbass bölgelerinde sayıca fazla olmaları geçmiş dönemdeki seçim sonuçlarına da yansımıştır .,Nötr
" bu film neden yapılmış anlamadım...insanlar sıkılmadımı klişeleri dünyada yeşilçamda izlemekten??bide bunun gorasımı lazımdı??sinema tarihine ne kazndırı bilmem harcana para dışında..kötü oyunculuklar,,sıradan bir çekim tekniği...pop şarkıcı kliplerini andıran abartılar..neyse izleyip mutlu olanlar da var..sinemanın bu çeşitliliği bazen dayanılmaz olabiliyor...... ",Negatif
Bende diyorum şarjım niye çabuk bitiyor turkcell %50 vodafone %25 daha az şarj yiyormuş ama Avea'nın öyle bir girişimi yok :D @Avea,Negatif
panfix bantı yaklaşık 3 yıldır eczanemde küpür yapıştırmak için kullanıyorum ve çok memnunum. iyi yapışıyor ve taşma yapmıyor. (vege taşma yapar bilginiz olsun.) tavsiye ediyorum,Pozitif
" sadece motion capture,görsel efektleri ve cameron için 101 veriorm...rezalet değil ama bu kadar da abartılmaz bir film...bu sene oscar alırsa rezaletin daniskası olur :S... ",Negatif
teşekkürler.bu fiyata çok güzel samsung s4 den sonra bu telefonda doğru karar vermişim.ısınma yok.hemen güncelleme alıyor.alın pişman olmazsınız,Pozitif
Fakat şimdi iyi bir işi ve kendine güveni vardır .,Nötr
Dolayısıyla Mısır Orta Krallık Döneminin ilk firavunu olarak kabul edilir .,Nötr
No hem de Kargo ile çalıştı .,Nötr
Ülkedeki en eski kiliselerden biridir .,Nötr
Bu büyücüler insanların dünyasını ele geçirmeye çalışmaktadırlar .,Nötr
urunu jantlara uyguladim 5 dk bekledim. kirler morardi akmaya basladi. biraz da firca surdum. on uzerinden on alamasa da daha once cikaramadigim kirlerin cogunu cikardi. jantlari parlatmaya yetti.,Pozitif
İstanbul Üniversitesi Yüksek Öğretmen Okulu Matematik ve Astronomi Bölümü mezunudur .,Nötr
1 tane kağıt koymamda bile sığmıyor ebatlarını küçük yapmışlar kağıt bükülüp kırışıyor. başka bir marka tercih edin. kullanamıyorum elimde kaldı öylece kalabalık,Negatif
sipariş ettiğim günden sonraki gün kargoya verildi. dolap elime ulaştığı zaman ambalajından etkilendim doğrusu. darbelere karşı korumak için kalın kartonile düzgün bir şekilde paketlenmişti. açıp kısaca kurulumuna baktıktan sonra çok rahat bir şekilde kurdum. suntasının kenarında ufak bir ezilme vardı açtığımda. kargodan olduğunu tahmin ediyorum. dolabı kurdum. hiç zor değil kurulumu. vidaları sıkarken dolabı tam olarak teraziye getirdiğinizden emin olun. yoksa yamuk durabilir. başka da sıkıntı olabilecek herhangi birşey yok (kurulumu için). gerçekten çok güzel. şık ve kaliteli  duruyor. ,Pozitif
" Baroldeki iki kii Bergzar Korel ve Tolgahan Saymann oyunculuklar berbat tesiydi,filmde oynayan Zeki Alasya ve Altan Erkekli gibi duayen isimlere bu film yakmamz diyorum ve 3 puan bu filme layk gryorum. ",Negatif
tek kelimeyle anlatayım rezil ötesi bir otel odamın kapısı bozuldu açılmıyor dedim resepsiyondaki amicaya bana niye bozuldu diye hesap soruyo sifon çalışmıyorv diyorum dün çalışıyordu diyor    abiler tam giderci yani işine geliyorsa hesabı   tam pansiyon gidiiyosun yemekte insan bir bardak içecek verir onu geçtik su bile içemiyoz yazık verdiğiz paralara  bi dahamı asla gideceklere tavsiyem karar sizin    :(,Negatif
hayal kırıklığısıkı bir tatilci olarak fikrimi paylaşıyorum kaliteyi ve güleryüzü arıyorsanız tercih etmemeniz gereken bir otel odalar döküntü yemekler hiç doyurucu değil hep tavuk ve hindi vardı oda dünden kalan tavuğu soslayıp önünüze farklı bir şekilde koyuyolar tatlı çeşitliliği yok zaten hep aynı tatlılar personel o kadar bunalmış gibi hizmet veriyoki dövesiniz geliyor onları bikere efes turu yaptık bi o güzeldi bide denizi taşlı felan değildi tehlikeli değildi yani şık ve lüxü seven buraya uğramasın,Negatif
eşime aldım. tiryakisi değiliz arada keyif için kullanmaya aldım. görüntüsü şık.ozellikle hediye duşunenler bu fiyat için ideal.,Pozitif
Çok tavsiye ederim seneye yine oraya gideceğim denize sıfırdı odalarıda cok güzeldi laminat parkeydi koridorlarra halı flesk döşemişler ama şezlongta sorun yaşadık şemsiyede eksiklik vardı çoğu kişi güneşte kaldı.,Pozitif
Direnç ile seri bağlı bir kondansatör den oluşur .,Nötr
" Film gelmeden umarm jason statham oynar dediim bir filmdi ve malesef hitman rolne ocuk yzl bir kiralk katili koydular. Genede oyunundan keyif alp, bu kadar gzel bir senaryo malzemesine sahip filmden yinede umutluydum.Fakat iyi bir malzemeden vasat bir film kmt.&quot;the mechanic&quot; filmini izleyince bir an yorum yazma istei uyand. keke jason oynasayd eminim sadece sinemada izledikten sonra en az bir kez daha izlerdim.Oyunu oynamayanlar iin bol aksiyonlu keyif veren bir film olabilir fakat o kadar gzel senaryo kcak bir oyundan malesef vasat bir film.ama benimki duygusal:)izlemediyseniz izleyin yorum sizin:)iyi seyirler... ",Negatif
Böylece Michael Schumacher sezondaki ilk yarışını kazanmış oldu .,Nötr
ürün bekledi̇ği̇mden daha hizli eli̇me ulaşti satici fi̇rmaya ve kargo şi̇rketi̇ne ayrica teşekkür ederi̇m.,Pozitif
telefonla ilgili hep iyi yorumlar olduğundan aldım.4 aydır kullanıyorum..i̇lk 2 hafta gayet iyiydi..sonradan teklemeye başladı..çok ısınıyor... onu da geçtim birisi aradığında kiminaradığını görmek için dokunmam gerekiyor.. ya da beklemem gerekiyor... birisi aradığında hemen kapanıyor.. değişik sorunlar yaşıyorum.. serisinde sorun olabilir ama hiç memnun değilim..,Negatif
 ben hayatımda bu kadar kötü bu kadar gereksiz bu kadar piiisiiiikoopaatttça bir film izlemedim izleyememde herhalde bu filmi yapan insanlara sesleniyorum 1.5 saati mi çaldınız lütfen halkımıza bir daha bu işkenceyi yapmayın ,Negatif
Buradaki gözlemleri daha sonraki çalışması olan hava karışımının teorik modelinin temellerini oluşturdu .,Nötr
fiyata göre işlevi süper bir cihaz. sorunsuz alışveriş için teşekkürler binbirçeşit...,Pozitif
"bu ürün benim için en az bebek bezi kadar olmazsa olmazım,kesinlikle kurtarıcı,bebeğim 8 haftalık ve doğumdan beri kullanıyorum,kirlenince atıyorum,ben hergün kullan at yapamam,masraf olur diyenler varsa,onlar da en azından misafirlikte kullanmak için alsınlar çok faydasını görecekler",Negatif
 O kadar saçma sapan bi film ki yani...Korktuğum tek bir sahne bile hatırlamıyorum.. Kesinlikle boş bir film.. ,Negatif
 M.Night Shyamalan ın inanılmaz düşüşü devam ediyor.Bir çeviri nasıl bu kadar kötürü yapılır adeta ders vermiş hintli yönetmen.3/10 Fazla yorum yapmaya gerek yok. ,Negatif
telefonun şarjı bir gün bile gitmiyor cok pişman oldum aldığıma kesinlikle tavsiye etmiyorum annem telefonu kullanamıyor şarjindan dolayı paranızı çöpe atmayın bence..,Negatif
"oooh  dünya   varmış,  evin  giriş  kısmı  şenlendi    yahu",Pozitif
hızlı gönderi mantıklı fiyat güzel bir alış oldu,Pozitif
Yabancı müdahaleye karşı olan Ahmed Rıza ve grubuyla fikir ayrılığına düştü .,Nötr
"ürün gayet güzel. modern bir görünümü ve hoş bir ortam oluşturma özelliği var. ancak modern ürünlerin bir çoğunda olduğu gibi insan için değil, resmen malzeme nasıl denk gelirse durumu var. 47cm tv zemini yüksekliği, söz konusu zemini tv dışında bir şey için bayağı elverişsiz tutuyor. sürekli kullandığınız bir şeyi koysanız 2 ay sonra iki büklüm eğilmekten reflü olursunuz. kitaplık için tasarlanan dekoratif üst bölüm 15cm yükseklik 17,5cm derinliğe sahip. a4 boyutunda kırtasiyeler için elverişsiz. üreticinin bu derin özellikleri paylaşmadan online satış yapması ise düşündürücü. üzerinde 100ekran bir tv ile duruşu hiç güven vermiyor. elektronik basım parça numaralarının tamamının ise montaj yapılınca görünmeyecek bir yere yapılmış olmaması komik. üreticinin özellikle ürün hakkında eksik bilgi vermesi, satıcının bilgi sahibi olmaması, getiren kargo firmasının ciddiyetsizliği ve kargo bilgilerinin ekrana işlenmiyor oluşu itibariyle de bakacak olursak ürün sadece ve sadece öğrenci ve benzer tarzı hayat süren tüketicileri tatmin edecektir. çocuklu aileler içinse şahsi kanaatim kesinlikle bu ürünü pas geçmeleri.",Negatif
Bu günlerde büyük bir ölçüde hasar gördü .,Nötr
farklı bir şey söyleyecem gündem olucam diye saçmaladıkça saçmalıyor şabalak ,Negatif
@koksschenko turkcell yeni bir plaza yaptırırken inşaatta bi işçi selfie çekip bu plaza bu sene yetişmez vodafone candır yazsa kovulur mu?,Nötr
Her ortamda yaşayabilir .,Nötr
Eserleri önemli uluslararası koleksiyonlarda yer almaktadır .,Nötr
" Acaba bu kez katil kim diye düşündürmek amacıyla yapılan, germeyen, teen slasher filmi. saçma sahnelerle dolu. 1 den sonrası baydı. 90'lardan çıkamamış bir film. ",Negatif
Sadece üç bölümden oluşmaktadır ve alto solo için yazılmıştır .,Nötr
 filmdeki aksiyon sonradan bir bütünleşmeye gitmiyor .Türkiye dublajın en iyi olduğu bir ülke iken buna inatmıdır bilmem seslendirme vasatın altında.. en beğendiklerim zikir sahneleri ve haluk bilginer ,Negatif
fakirliğimin geldiği son nokta turkcell sahur paketi yapmak oldu,Nötr
 tamamen piyasa filmi stanhamın aynı rolü ayrı filmlerde tekrar etmesi beni sıktı artık.Filmde bence öyle çok farklı bir şey de yok klip gibi film olmuş bence sinema bu deil dediğim gibi piyasa filmi ,Negatif
Murad sonrasında devlet yönetiminde baş gösteren aksaklıklar incelenmiş ve önceki padişahların uygulamaları eleştirilmiştir .,Nötr
 Açıkçası ben hiç beğenmedim bu filmi.Tam olarak ne vermek istediği anlaşılmıyor.Sonu da çok saçma bi şekilde bitiyor.Bence bu filme giderek zaman kaybetmeyin derim. ,Negatif
çok şık ve kibar.az çay içinler için ideal.demlik kapağı plastik.içinde süzgeci olsa daha iyi olurdu.alt bölümü tek kullanmak gerekirse kapağı yok.,Pozitif
yorumlara bakarak aldım ve hiç pişman değilim teşekkürler ,Pozitif
fiyat iyi piyasadaki adi dandik urunleri alacaginiza bu urun avantajli ve iyi bir fiyata urun,Negatif
Ben turkcell kadar OÇ  Gormedım ya,Negatif
"ben bu kokunun yıllardır hastasıyım. bunu sürmüş biri yanımdan geçsin dönüp bakmadan duramam, fiyatını görünce hemen erkek arkadaşıma sipariş verip ısmarladım,",Pozitif
kurulum için yollanan kağıt parçasından herşey yazmıyor iki mühendis bir torna vidayla ıkı saate yaptık ufak parçaları birleştirip tüm haline getirdik. bu fiyata anca bu alınır dedik bir daha alırmıyım sanmıyorum.,Negatif
